Word	Declension	Gender	CaseNum	Case	Num	TotFreq	LatSuf	Declined	0	1	2	3	4	5	6	7	8	9	10
735	clades:Gen.Sg	3	f	Gen.Sg	Gen	Sg	134	is	clādis	ei	e	e	e	e	e	e	e	e	e	e
736	clades:Gen.Pl	3	f	Gen.Pl	Gen	Pl	134	ium	clādium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
737	clades:Abl.Sg	3	f	Abl.Sg	Abl	Sg	134	e	clāde	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
738	clades:Nom.Pl	3	f	Nom.Pl	Nom	Pl	134	ēs	clādēs	ei	i	i	e	e	e	e	e	e	e	e
739	clades:Acc.Sg	3	f	Acc.Sg	Acc	Sg	134	em	clādem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
740	clades:Dat.Pl	3	f	Dat.Pl	Dat	Pl	134	ibus	clādibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
741	clamor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	198		clāmor											
742	clamor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	198	ibus	clāmōribus	eui	eu	e	e	e	e	e	e	e	e	e
743	clamor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	198	ī	clāmōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
744	clamor:Acc.Pl	3	m	Acc.Pl	Acc	Pl	198	ēs	clāmōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
745	clamor:Gen.Sg	3	m	Gen.Sg	Gen	Sg	198	is	clāmōris	ei	e	e	e	e						
746	clamor:Gen.Pl	3	m	Gen.Pl	Gen	Pl	198	um	clāmōrum	u	eu	ei	ei	ei	ei	e	e	e	e	e
747	clamor:Abl.Sg	3	m	Abl.Sg	Abl	Sg	198	e	clāmōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
748	clamor:Nom.Pl	3	m	Nom.Pl	Nom	Pl	198	ēs	clāmōrēs	ei	i	ei	ei	e	e	e	e	e	e	e
749	clamor:Acc.Sg	3	m	Acc.Sg	Acc	Sg	198	em	clāmōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
750	clamor:Dat.Pl	3	m	Dat.Pl	Dat	Pl	198	ibus	clāmōribus	eui	eiu	ei	ei	ei	ei	e	e	e	e	e
751	classis:Nom.Sg	3	f	Nom.Sg	Nom	Sg	210	is	classis	ei										
752	classis:Abl.Pl	3	f	Abl.Pl	Abl	Pl	210	ibus	classibus	eui	e	e	e	e	e	e	e	e	e	e
753	classis:Dat.Sg	3	f	Dat.Sg	Dat	Sg	210	ī	classī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
754	classis:Acc.Pl	3	f	Acc.Pl	Acc	Pl	210	ēs	classēs	ei	ei	ei	e	e	e	e	e	e	e	e
755	classis:Gen.Sg	3	f	Gen.Sg	Gen	Sg	210	is	classis	ei	e	e	e	e	e	e	e	e	e	e
756	classis:Gen.Pl	3	f	Gen.Pl	Gen	Pl	210	ium	classium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
757	classis:Abl.Sg	3	f	Abl.Sg	Abl	Sg	210	e	classe	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
758	classis:Nom.Pl	3	f	Nom.Pl	Nom	Pl	210	ēs	classēs	ei	i	i	e	e	e	e	e	e	e	e
759	classis:Acc.Sg	3	f	Acc.Sg	Acc	Sg	210	em	classem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
760	classis:Dat.Pl	3	f	Dat.Pl	Dat	Pl	210	ibus	classibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
761	cliens:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	66		cliēns											
762	cliens:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	66	ibus	clientibus	eui	e	e	e	e	e	e	e	e	e	e
763	cliens:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	66	ī	clientī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
764	cliens:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	66	ēs	clientēs	ei	ei	ei	e	e	e	e	e	e	e	e
765	cliens:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	66	is	clientis	ei	e	e	e	e	e	e				
766	cliens:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	66	ium	clientium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
767	cliens:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	66	e	cliente	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
768	cliens:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	66	ēs	clientēs	ei	ei	i	ei	e	e	e	e	e	e	e
769	cliens:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	66	em	clientem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
770	cliens:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	66	ibus	clientibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
771	coetus:Nom.Sg	4	m	Nom.Sg	Nom	Sg	63	us	coetus	ui	u	u	u	u	u	u	u	u	u	u
772	coetus:Abl.Pl	4	m	Abl.Pl	Abl	Pl	63	ibus	coetibus	eui	i	i								
773	coetus:Dat.Sg	4	m	Dat.Sg	Dat	Sg	63	uī	coetuī	ui	u	u	u	u	u	u	u	u	u	u
774	coetus:Acc.Pl	4	m	Acc.Pl	Acc	Pl	63	ūs	coetūs	ui	i	i								
775	coetus:Gen.Sg	4	m	Gen.Sg	Gen	Sg	63	ūs	coetūs	ui	u	u	u	u	u	u	u	u	u	u
776	coetus:Gen.Pl	4	m	Gen.Pl	Gen	Pl	63	uum	coetuum	u	i	i								
777	coetus:Abl.Sg	4	m	Abl.Sg	Abl	Sg	63	ū	coetū	u	u	u	u	u	u	u	u	u	u	u
778	coetus:Nom.Pl	4	m	Nom.Pl	Nom	Pl	63	ūs	coetūs	ui	i	i						u	u	u
779	coetus:Acc.Sg	4	m	Acc.Sg	Acc	Sg	63	um	coetum	u	u	u	u	u	u	u	u	u	u	u
780	coetus:Dat.Pl	4	m	Dat.Pl	Dat	Pl	63	ibus	coetibus	eui	i	i								
781	cohors:Nom.Sg	3	f	Nom.Sg	Nom	Sg	223		cohors							e				
782	cohors:Abl.Pl	3	f	Abl.Pl	Abl	Pl	223	ibus	cohortibus	eui	e	e	e	e	e	e	e	e	e	e
783	cohors:Dat.Sg	3	f	Dat.Sg	Dat	Sg	223	ī	cohortī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
784	cohors:Acc.Pl	3	f	Acc.Pl	Acc	Pl	223	ēs	cohortēs	ei	ei	ei	e	e	e	e	e	e	e	e
785	cohors:Gen.Sg	3	f	Gen.Sg	Gen	Sg	223	is	cohortis	ei	e	e	e	e	e	e	e	e	e	e
786	cohors:Gen.Pl	3	f	Gen.Pl	Gen	Pl	223	um	cohortum	u	ei	ei	ei	ei	ei	e	e	e	e	e
787	cohors:Abl.Sg	3	f	Abl.Sg	Abl	Sg	223	e	cohorte	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
788	cohors:Nom.Pl	3	f	Nom.Pl	Nom	Pl	223	ēs	cohortēs	ei	ei	i	e	e	e	e	e	e	e	e
789	cohors:Acc.Sg	3	f	Acc.Sg	Acc	Sg	223	em	cohortem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
790	cohors:Dat.Pl	3	f	Dat.Pl	Dat	Pl	223	ibus	cohortibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
791	collis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	114	is	collis	ei										
792	collis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	114	ibus	collibus	eui	e	e	e	e	e	e	e	e	e	e
793	collis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	114	ī	collī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
794	collis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	114	ēs	collēs	ei	ei	ei	e	e	e	e	e	e	e	e
795	collis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	114	is	collis	ei	e	e	e							
796	collis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	114	ium	collium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
797	collis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	114	e	colle	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
798	collis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	114	ēs	collēs	ei	i	i	e		e	e	e	e	e	e
799	collis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	114	em	collem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
800	collis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	114	ibus	collibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
801	collum:Nom.Sg	2	n	Nom.Sg	Nom	Sg	122	um	collum	u	u	u	u	u	u	u	u	u	u	u
802	collum:Abl.Pl	2	n	Abl.Pl	Abl	Pl	122	īs	collīs	ī										
803	collum:Dat.Sg	2	n	Dat.Sg	Dat	Sg	122	ō	collō	u	u			u	u	u	u	u	u	u
804	collum:Acc.Pl	2	n	Acc.Pl	Acc	Pl	122	a	colla	a										
805	collum:Gen.Sg	2	n	Gen.Sg	Gen	Sg	122	ī	collī	i				u	u	u	u	u	u	u
806	collum:Gen.Pl	2	n	Gen.Pl	Gen	Pl	122	ōrum	collōrum	oru	e	e								
807	collum:Abl.Sg	2	n	Abl.Sg	Abl	Sg	122	ō	collō	u	u	u	u	u	u	u	u	u	u	u
808	collum:Nom.Pl	2	n	Nom.Pl	Nom	Pl	122	a	colla	a										
809	collum:Acc.Sg	2	n	Acc.Sg	Acc	Sg	122	um	collum	u	u	u	u	u	u	u	u	u	u	u
810	collum:Dat.Pl	2	n	Dat.Pl	Dat	Pl	122	īs	collīs	ī										
811	color:Nom.Sg	3	m	Nom.Sg	Nom	Sg	128		color											
812	color:Abl.Pl	3	m	Abl.Pl	Abl	Pl	128	ibus	colōribus	eui	eu	e	e	e	e	e	e	e	e	e
813	color:Dat.Sg	3	m	Dat.Sg	Dat	Sg	128	ī	colōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
814	color:Acc.Pl	3	m	Acc.Pl	Acc	Pl	128	ēs	colōrēs	ei	ei	ei	e	e	e	e	e	e	e	e
815	color:Gen.Sg	3	m	Gen.Sg	Gen	Sg	128	is	colōris	ei	e	e	e		e					
816	color:Gen.Pl	3	m	Gen.Pl	Gen	Pl	128	um	colōrum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
817	color:Abl.Sg	3	m	Abl.Sg	Abl	Sg	128	e	colōre	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
818	color:Nom.Pl	3	m	Nom.Pl	Nom	Pl	128	ēs	colōrēs	ei	i	i	ei	e	e	e	e	e	e	e
819	color:Acc.Sg	3	m	Acc.Sg	Acc	Sg	128	em	colōrem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
820	color:Dat.Pl	3	m	Dat.Pl	Dat	Pl	128	ibus	colōribus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
821	coma:Nom.Sg	1	f	Nom.Sg	Nom	Sg	163	a	coma	a	a	a	a	a	a	a	a	a	a	a
822	coma:Abl.Pl	1	f	Abl.Pl	Abl	Pl	163	īs	comīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
823	coma:Dat.Sg	1	f	Dat.Sg	Dat	Sg	163	ae	comae	ea	e	e	e	e	e	e	e	e	e	e
824	coma:Acc.Pl	1	f	Acc.Pl	Acc	Pl	163	ās	comās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
825	coma:Gen.Sg	1	f	Gen.Sg	Gen	Sg	163	ae	comae	ea	e	e	e	e	e	e	e	e	e	e
826	coma:Gen.Pl	1	f	Gen.Pl	Gen	Pl	163	ārum	comārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
827	coma:Abl.Sg	1	f	Abl.Sg	Abl	Sg	163	ā	comā	a	a	a	a	a	a	a	a	a	a	a
828	coma:Nom.Pl	1	f	Nom.Pl	Nom	Pl	163	ae	comae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
829	coma:Acc.Sg	1	f	Acc.Sg	Acc	Sg	163	am	comam	a	a	a	a	a	a	a	a	a	a	a
830	coma:Dat.Pl	1	f	Dat.Pl	Dat	Pl	163	īs	comīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
831	comes:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	185		comes											
832	comes:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	185	ibus	comitibus	eui	e	e	e	e	e	e	e	e	e	e
833	comes:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	185	ī	comitī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
834	comes:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	185	ēs	comitēs	ei	ei	ei	e	e	e	e	e	e	e	e
835	comes:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	185	is	comitis	ei	e	e	e	e	e	e				
836	comes:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	185	um	comitum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
837	comes:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	185	e	comite	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
838	comes:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	185	ēs	comitēs	ei	ei	i	e	e	e	e	e	e	e	e
839	comes:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	185	em	comitem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
840	comes:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	185	ibus	comitibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
841	concilium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	657	um	concilium	u	u	u	u	u	u	u	u	u	u	u
842	concilium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	657	īs	conciliīs	ī										
843	concilium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	657	ō	conciliō	u	u		u	u	u	u	u	u	u	u
844	concilium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	657	a	concilia	a										
845	concilium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	657	ī	conciliī	i				u	u	u	u	u	u	u
846	concilium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	657	ōrum	conciliōrum	oru	e									
847	concilium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	657	ō	conciliō	u	u	u	u	u	u	u	u	u	u	u
848	concilium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	657	a	concilia	a								u		
849	concilium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	657	um	concilium	u	u	u	u	u	u	u	u	u	u	u
850	concilium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	657	īs	conciliīs	ī										
851	coniux:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	351		coniūx											
852	coniux:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	351	ibus	coniugibus	eui	e	e	e	e	e	e	e	e	e	e
853	coniux:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	351	ī	coniugī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
854	coniux:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	351	ēs	coniugēs	ei	ei	ei	e	e	e	e	e	e	e	e
855	coniux:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	351	is	coniugis	ei	e	e	e	e	e	e				
856	coniux:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	351	um	coniugum	u	ei	ei	ei	ei	ei	e	e	e	e	e
857	coniux:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	351	e	coniuge	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
858	coniux:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	351	ēs	coniugēs	ei	ei	i	e	e	e	e	e	e	e	e
859	coniux:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	351	em	coniugem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
860	coniux:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	351	ibus	coniugibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
861	consul:Nom.Sg	3	mh	Nom.Sg	Nom	Sg	480		cōnsul											
862	consul:Abl.Pl	3	mh	Abl.Pl	Abl	Pl	480	ibus	cōnsulibus	eui	e	e	e	e	e	e	e	e	e	e
863	consul:Dat.Sg	3	mh	Dat.Sg	Dat	Sg	480	ī	cōnsulī	i	e	e	ea	ea	ea	ea	ea	e	e	ea
864	consul:Acc.Pl	3	mh	Acc.Pl	Acc	Pl	480	ēs	cōnsulēs	ei	ei	ei	e	e	e	e	e	e	e	e
865	consul:Gen.Sg	3	mh	Gen.Sg	Gen	Sg	480	is	cōnsulis	ei	e	e	e	e	e	e				
866	consul:Gen.Pl	3	mh	Gen.Pl	Gen	Pl	480	um	cōnsulum	u	eiu	ei	ei	ei	ei	e	e	e	e	e
867	consul:Abl.Sg	3	mh	Abl.Sg	Abl	Sg	480	e	cōnsule	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
868	consul:Nom.Pl	3	mh	Nom.Pl	Nom	Pl	480	ēs	cōnsulēs	ei	ei	i	e	e	e	e	e	e	e	e
869	consul:Acc.Sg	3	mh	Acc.Sg	Acc	Sg	480	em	cōnsulem	ea	ea	ea	ea	ea	ea	ea	ea	e	ea	ea
870	consul:Dat.Pl	3	mh	Dat.Pl	Dat	Pl	480	ibus	cōnsulibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
871	convivium:Nom.Sg	2	n	Nom.Sg	Nom	Sg	116	um	convīvium	u	u	u	u	u	u	u	u	u	u	u
872	convivium:Abl.Pl	2	n	Abl.Pl	Abl	Pl	116	īs	convīviīs	ī										
873	convivium:Dat.Sg	2	n	Dat.Sg	Dat	Sg	116	ō	convīviō	u	u		u	u	u	u	u	u	u	u
874	convivium:Acc.Pl	2	n	Acc.Pl	Acc	Pl	116	a	convīvia	a										
875	convivium:Gen.Sg	2	n	Gen.Sg	Gen	Sg	116	ī	convīviī	i			u	u	u	u	u	u	u	u
876	convivium:Gen.Pl	2	n	Gen.Pl	Gen	Pl	116	ōrum	convīviōrum	oru	e									
877	convivium:Abl.Sg	2	n	Abl.Sg	Abl	Sg	116	ō	convīviō	u	u	u	u	u	u	u	u	u	u	u
878	convivium:Nom.Pl	2	n	Nom.Pl	Nom	Pl	116	a	convīvia	a										
879	convivium:Acc.Sg	2	n	Acc.Sg	Acc	Sg	116	um	convīvium	u	u	u	u	u	u	u	u	u	u	u
880	convivium:Dat.Pl	2	n	Dat.Pl	Dat	Pl	116	īs	convīviīs	ī										
881	copia:Nom.Sg	1	f	Nom.Sg	Nom	Sg	469	a	cōpia	a	a	a	a	a	a	a	a	a	a	a
882	copia:Abl.Pl	1	f	Abl.Pl	Abl	Pl	469	īs	cōpiīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
883	copia:Dat.Sg	1	f	Dat.Sg	Dat	Sg	469	ae	cōpiae	ea	e	e	e	e	e	e	e	e	e	e
884	copia:Acc.Pl	1	f	Acc.Pl	Acc	Pl	469	ās	cōpiās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
885	copia:Gen.Sg	1	f	Gen.Sg	Gen	Sg	469	ae	cōpiae	ea	e	e	e	e	e	e	e	e	e	e
886	copia:Gen.Pl	1	f	Gen.Pl	Gen	Pl	469	ārum	cōpiārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
887	copia:Abl.Sg	1	f	Abl.Sg	Abl	Sg	469	ā	cōpiā	a	a	a	a	a	a	a	a	a	a	a
888	copia:Nom.Pl	1	f	Nom.Pl	Nom	Pl	469	ae	cōpiae	ea	a	ai	ai	ai	ai	ai	ai	ai	ai	ai
889	copia:Acc.Sg	1	f	Acc.Sg	Acc	Sg	469	am	cōpiam	a	a	a	a	a	a	a	a	a	a	a
890	copia:Dat.Pl	1	f	Dat.Pl	Dat	Pl	469	īs	cōpiīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
891	cor:Nom.Sg	3	n	Nom.Sg	Nom	Sg	94		cor											
892	cor:Abl.Pl	3	n	Abl.Pl	Abl	Pl	94	ibus	cordibus	eui	e					e	e	e	e	e
893	cor:Dat.Sg	3	n	Dat.Sg	Dat	Sg	94	ī	cordī	i										
894	cor:Acc.Pl	3	n	Acc.Pl	Acc	Pl	94	a	corda	a						e	e	e	e	e
895	cor:Gen.Sg	3	n	Gen.Sg	Gen	Sg	94	is	cordis	ei	e	e								
896	cor:Gen.Pl	3	n	Gen.Pl	Gen	Pl	94	ium	cordium	eu	e	e	ei	ei	i	e	e	e	e	e
897	cor:Abl.Sg	3	n	Abl.Sg	Abl	Sg	94	e	corde	ea										
898	cor:Nom.Pl	3	n	Nom.Pl	Nom	Pl	94	a	corda	a						e	e	e	e	e
899	cor:Acc.Sg	3	n	Acc.Sg	Acc	Sg	94		cor											
900	cor:Dat.Pl	3	n	Dat.Pl	Dat	Pl	94	ibus	cordibus	eui	e	e	ei	ei	e	e	e	e	e	e
901	cornu:Nom.Sg	4	n	Nom.Sg	Nom	Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
902	cornu:Abl.Pl	4	n	Abl.Pl	Abl	Pl	168	ibus	cornibus	eui										
903	cornu:Dat.Sg	4	n	Dat.Sg	Dat	Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
904	cornu:Acc.Pl	4	n	Acc.Pl	Acc	Pl	168	ua	cornua	ua									u	
905	cornu:Gen.Sg	4	n	Gen.Sg	Gen	Sg	168	ūs	cornūs	ui	u	u	u	u	u	u	u	u	u	u
906	cornu:Gen.Pl	4	n	Gen.Pl	Gen	Pl	168	uum	cornuum	u	i							u	u	
907	cornu:Abl.Sg	4	n	Abl.Sg	Abl	Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
908	cornu:Nom.Pl	4	n	Nom.Pl	Nom	Pl	168	ua	cornua	ua						u		u	u	u
909	cornu:Acc.Sg	4	n	Acc.Sg	Acc	Sg	168	ū	cornū	u	u	u	u	u	u	u	u	u	u	u
910	cornu:Dat.Pl	4	n	Dat.Pl	Dat	Pl	168	ibus	cornibus	eui	i									
911	corona:Nom.Sg	1	f	Nom.Sg	Nom	Sg	96	a	corōna	a	a	a	a	a	a	a	a	a	a	a
912	corona:Abl.Pl	1	f	Abl.Pl	Abl	Pl	96	īs	corōnīs	ī	a	a	ai	ai	ai	ai	ai	ai	ai	ai
913	corona:Dat.Sg	1	f	Dat.Sg	Dat	Sg	96	ae	corōnae	ea	e	e	e	e	e	e	e	e	e	e
914	corona:Acc.Pl	1	f	Acc.Pl	Acc	Pl	96	ās	corōnās	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai	ai
915	corona:Gen.Sg	1	f	Gen.Sg	Gen	Sg	96	ae	corōnae	ea	e	e	e	e	e	e	e	e	e	e
916	corona:Gen.Pl	1	f	Gen.Pl	Gen	Pl	96	ārum	corōnārum	aru	eu	e	ei	ei	ei	e	e	e	e	e
917	corona:Abl.Sg	1	f	Abl.Sg	Abl	Sg	96	ā	corōnā	a	a	a	a	a	a	a	a	a	a	a
918	corona:Nom.Pl	1	f	Nom.Pl	Nom	Pl	96	ae	corōnae	ea	a	ai	ai	ai	ai	ai	ai	ai	a	ai
919	corona:Acc.Sg	1	f	Acc.Sg	Acc	Sg	96	am	corōnam	a	a	a	a	a	a	a	a	a	a	a
920	corona:Dat.Pl	1	f	Dat.Pl	Dat	Pl	96	īs	corōnīs	ī	e	ei	ei	ei	ei	e	e	e	e	e
921	corpus:Nom.Sg	3	n	Nom.Sg	Nom	Sg	1174		corpus											
922	corpus:Abl.Pl	3	n	Abl.Pl	Abl	Pl	1174	ibus	corporibus	eui	e					e	e	e	e	e
923	corpus:Dat.Sg	3	n	Dat.Sg	Dat	Sg	1174	ī	corporī	i										
924	corpus:Acc.Pl	3	n	Acc.Pl	Acc	Pl	1174	a	corpora	a						e	e	e	e	e
925	corpus:Gen.Sg	3	n	Gen.Sg	Gen	Sg	1174	is	corporis	ei	e									
926	corpus:Gen.Pl	3	n	Gen.Pl	Gen	Pl	1174	um	corporum	u	e	e	ei	ei	i	e	e	e	e	e
927	corpus:Abl.Sg	3	n	Abl.Sg	Abl	Sg	1174	e	corpore	ea	e									
928	corpus:Nom.Pl	3	n	Nom.Pl	Nom	Pl	1174	a	corpora	a						e	e	e	e	e
929	corpus:Acc.Sg	3	n	Acc.Sg	Acc	Sg	1174		corpus											
930	corpus:Dat.Pl	3	n	Dat.Pl	Dat	Pl	1174	ibus	corporibus	eui	e	e	ei	ei	e	e	e	e	e	e
931	crimen:Nom.Sg	3	n	Nom.Sg	Nom	Sg	229		crīmen											
932	crimen:Abl.Pl	3	n	Abl.Pl	Abl	Pl	229	ibus	crīminibus	eui	e					e	e	e	e	e
933	crimen:Dat.Sg	3	n	Dat.Sg	Dat	Sg	229	ī	crīminī	i										
934	crimen:Acc.Pl	3	n	Acc.Pl	Acc	Pl	229	a	crīmina	a						e	e	e	e	e
935	crimen:Gen.Sg	3	n	Gen.Sg	Gen	Sg	229	is	crīminis	ei										
936	crimen:Gen.Pl	3	n	Gen.Pl	Gen	Pl	229	um	crīminum	u	e	e	ei	ei	i	e	e	e	e	e
937	crimen:Abl.Sg	3	n	Abl.Sg	Abl	Sg	229	e	crīmine	ea										
938	crimen:Nom.Pl	3	n	Nom.Pl	Nom	Pl	229	a	crīmina	a						e	e	e	e	e
939	crimen:Acc.Sg	3	n	Acc.Sg	Acc	Sg	229		crīmen											
940	crimen:Dat.Pl	3	n	Dat.Pl	Dat	Pl	229	ibus	crīminibus	eui	e	e	ei	ei	e	e	e	e	e	e
941	crinis:Nom.Sg	3	m	Nom.Sg	Nom	Sg	93	is	crīnis	ei										
942	crinis:Abl.Pl	3	m	Abl.Pl	Abl	Pl	93	ibus	crīnibus	eui	e	e	e	e	e	e	e	e	e	e
943	crinis:Dat.Sg	3	m	Dat.Sg	Dat	Sg	93	ī	crīnī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
944	crinis:Acc.Pl	3	m	Acc.Pl	Acc	Pl	93	ēs	crīnēs	ei	ei	ei	e	e	e	e	e	e	e	e
945	crinis:Gen.Sg	3	m	Gen.Sg	Gen	Sg	93	is	crīnis	ei	e	e	e							
946	crinis:Gen.Pl	3	m	Gen.Pl	Gen	Pl	93	ium	crīnium	eu	eiu	ei	ei	ei	ei	e	e	e	e	e
947	crinis:Abl.Sg	3	m	Abl.Sg	Abl	Sg	93	e	crīne	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
948	crinis:Nom.Pl	3	m	Nom.Pl	Nom	Pl	93	ēs	crīnēs	ei	i	i	e	e	e	e	e	e	e	e
949	crinis:Acc.Sg	3	m	Acc.Sg	Acc	Sg	93	em	crīnem	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea	ea
950	crinis:Dat.Pl	3	m	Dat.Pl	Dat	Pl	93	ibus	crīnibus	eui	ei	ei	ei	ei	ei	e	e	e	e	e
951	cruor:Nom.Sg	3	m	Nom.Sg	Nom	Sg	103		cruor											
952	cruor:Abl.Pl	3	m	Abl.Pl	Abl	Pl	103	ibus	cruōribus	eui	e	e	e	e	e	e	e	e	e	e
953	cruor:Dat.Sg	3	m	Dat.Sg	Dat	Sg	103	ī	cruōrī	i	e	e	ea	ea	ea	ea	ea	ea	ea	ea
